pmcid,doi,compound,metric,value,unit,holding_potentials_in_paper,status
PMC4810223,10.3390/toxins8030078,pf-05089771,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,pf-05089771,IC 50,35,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,pf-05089771,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,pf-05089771,IC 50,6.3,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,pf-05089771,IC 50,54,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,pf-05089771,IC 50,300,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,EC 50,10,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,EC 50,1,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,13,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,445,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,134,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,2.7,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,445,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,35,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,6.3,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,54,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,tetrodotoxin,IC 50,300,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,EC 50,10,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,EC 50,1,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,13,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,8,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,445,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,134,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,2.7,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,445,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,35,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,11,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,6.3,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,54,μM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4810223,10.3390/toxins8030078,veratridine,IC 50,300,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC5206724,10.1038/srep39662,bupivacaine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC5206724,10.1038/srep39662,lidocaine,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC5206724,10.1038/srep39662,pf-05089771,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC5206724,10.1038/srep39662,tetrodotoxin,IC 50,1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC9817685,10.3390/cancers15010046,phenytoin,IC 50,2.1,µM,"-100, -20","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC9817685,10.3390/cancers15010046,ranolazine,IC 50,2.1,µM,"-100, -20","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC9817685,10.3390/cancers15010046,ropivacaine,IC 50,2.1,µM,"-100, -20","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC9817685,10.3390/cancers15010046,tetrodotoxin,IC 50,2.1,µM,"-100, -20","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,amitriptyline,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,amitriptyline,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,amitriptyline,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,amitriptyline,IC 50,15.8,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,bupivacaine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,bupivacaine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,bupivacaine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,bupivacaine,IC 50,15.8,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,carbamazepine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,carbamazepine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,carbamazepine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,carbamazepine,IC 50,15.8,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,lidocaine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,lidocaine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,lidocaine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,lidocaine,IC 50,15.8,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,tetrodotoxin,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,tetrodotoxin,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,tetrodotoxin,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,tetrodotoxin,IC 50,15.8,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,veratridine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,veratridine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,veratridine,IC 50,15.16,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC3691845,10.1186/1744-8069-9-31,veratridine,IC 50,15.8,μM,-35,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12028925,10.3390/life15040640,bupivacaine,IC50,39,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12028925,10.3390/life15040640,lidocaine,IC50,39,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12028925,10.3390/life15040640,pf-05089771,IC50,39,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12028925,10.3390/life15040640,saxitoxin,IC50,39,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC12028925,10.3390/life15040640,tetrodotoxin,IC50,39,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,50.6,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,38.1,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,162.3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,373.3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,7.0,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,40.3,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC11558128,10.1002/advs.202406656,tetrodotoxin,IC 50,23.0,nM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,IC 50,63,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,IC 50,11,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,IC 50,23.7,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,EC 50,12.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,EC 50,24.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,EC 50,47.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,carbamazepine,IC 50,23.7,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,IC 50,63,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,IC 50,11,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,IC 50,23.7,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,EC 50,12.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,EC 50,24.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,EC 50,47.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,lamotrigine,IC 50,23.7,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,IC 50,63,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,IC 50,11,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,IC 50,23.7,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,EC 50,12.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,EC 50,24.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,EC 50,47.5,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC7435778,10.3390/molecules25153365,topiramate,IC 50,23.7,µM,,"CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4907688,10.7554/elife.15202,amitriptyline,IC50,126,nM,"-100, -97, -70, -48, -30, -26","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4907688,10.7554/elife.15202,amitriptyline,IC50,28,nM,"-100, -97, -70, -48, -30, -26","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4907688,10.7554/elife.15202,amitriptyline,IC50,43,nM,"-100, -97, -70, -48, -30, -26","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4907688,10.7554/elife.15202,amitriptyline,IC50,252,nM,"-100, -97, -70, -48, -30, -26","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
PMC4907688,10.7554/elife.15202,carbamazepine,IC50,126,nM,"-100, -97, -70, -48, -30, -26","CANDIDATE, unverified: compound-to-value pairing not established, needs a human"
