name,smiles,bbb_status,MW,LogP,TPSA,source,split
theodrenaline,Cn1c(=O)c2c(ncn2CCNCC(O)c2ccc(O)c(O)c2)n(C)c1=O,0,375.39,-0.83,134.54,MoleculeNet_BBBP,train
temocillin,CO[C@@]1(NC(=O)C(C(=O)O)c2ccsc2)C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@@H]21,0,414.46,0.52,133.24,MoleculeNet_BBBP,train
talampicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,0,481.53,1.65,128.03,MoleculeNet_BBBP,val
sulopenem,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(SC3CCS(=O)C3)S[C@H]12,0,349.46,0.41,94.91,MoleculeNet_BBBP,val
sarpicillin,COCOC(=O)[C@@H]1N2C(=O)[C@@H](N3C(=O)C(c4ccccc4)NC3(C)C)[C@H]2SC1(C)C,0,433.53,1.47,88.18,MoleculeNet_BBBP,train
sarmoxicillin,COCOC(=O)C1N2C(=O)C(N3C(=O)C(c4ccc(O)cc4)NC3(C)C)C2SC1(C)C,0,449.53,1.18,108.41,MoleculeNet_BBBP,train
sanfetrinem,COC1CCCC2C1=C(C(=O)[O-])N1C(=O)C(C(C)O)C21,0,280.3,-0.97,89.9,MoleculeNet_BBBP,val
rotamicillin,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](NC(=O)Cc3ccc(C4=NCCCN4)cc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0,549.65,1.46,140.2,MoleculeNet_BBBP,val
propafenone,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,0,341.45,3.24,58.56,MoleculeNet_BBBP,val
prazocillin,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0,469.35,2.73,104.53,MoleculeNet_BBBP,val
pivenfrine,CNCC(O)c1cccc(OC(=O)C(C)(C)C)c1,0,251.33,1.89,58.56,MoleculeNet_BBBP,train
pivampicillin,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,463.56,1.32,128.03,MoleculeNet_BBBP,train
pirbenicillin,CC1(C)SC2C(N(C(=N)c3ccncc3)[C@H](C(=O)NC(=O)CN)c3ccccc3)C(=O)N2C1C(=O)O,0,510.58,0.57,169.78,MoleculeNet_BBBP,val
sulbenicillin,CC1(C)S[C@@H]2[C@H](NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2[C@H]1C(=O)O,0,414.46,0.25,141.08,MoleculeNet_BBBP,train
grepafloxacin,Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1,0,359.4,2.28,74.57,MoleculeNet_BBBP,train
avizafone,CN(C(=O)CNC(=O)[C@@H](N)CCCCN)c1ccc(Cl)cc1C(=O)c1ccccc1,1,430.94,2.11,118.52,MoleculeNet_BBBP,train
azabon,Nc1ccc(S(=O)(=O)N2CC3CCC(CC3)C2)cc1,1,280.39,2.08,63.4,MoleculeNet_BBBP,val
clocapramine,NC(=O)C1(N2CCCCC2)CCN(CCCN2c3ccccc3CCc3ccc(Cl)cc32)CC1,1,481.08,4.77,52.81,MoleculeNet_BBBP,train
clidafidine,Clc1cccc(Cl)c1NC1=NCCO1,1,231.08,2.79,33.62,MoleculeNet_BBBP,val
clebopride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,1,373.88,3.33,67.59,MoleculeNet_BBBP,val
citatepine,CN1CCC2=C(CC1)c1cc(C#N)ccc1Sc1ccccc12,1,318.45,4.66,27.03,MoleculeNet_BBBP,val
ciprazafone,CN(C(=O)CNC1CC1)c1ccc(Cl)cc1C(=O)c1ccccc1Cl,1,377.27,3.94,49.41,MoleculeNet_BBBP,val
cinolazepam,N#CCCN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1,357.77,2.9,76.69,MoleculeNet_BBBP,train
cinoctramide,COc1cc(/C=C/C(=O)N2CCCCCCC2)cc(OC)c1OC,1,333.43,3.52,48,MoleculeNet_BBBP,val
cimoxatone,COCC1CN(c2ccc(OCc3cccc(C#N)c3)cc2)C(=O)O1,1,338.36,3.11,71.79,MoleculeNet_BBBP,train
cimepanol,CC(C)C(O)C1CCCCC1,1,156.27,2.58,20.23,MoleculeNet_BBBP,train
cimemoxin,NNCC1CCCCC1,1,128.22,1.03,38.05,MoleculeNet_BBBP,train
cilobamine,CC(C)N[C@H]1C2CCC(CC2)[C@]1(O)c1ccc(Cl)c(Cl)c1,1,328.28,4.37,32.26,MoleculeNet_BBBP,val
ciclesonide,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,1,540.7,4.7,99.13,MoleculeNet_BBBP,val
chromocarb,O=C(O)c1cc(=O)c2ccccc2o1,1,190.15,1.49,67.51,MoleculeNet_BBBP,val
chlormezanone,CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,1,273.74,1.62,54.45,MoleculeNet_BBBP,train
chlorhexadol/chloralodol,CC(CC(C)(C)O)OC(O)C(Cl)(Cl)Cl,1,265.56,2.24,49.69,MoleculeNet_BBBP,train
cetotiamine,CCOC(=O)OCC/C(SC(=O)OCC)=C(\C)N(C=O)Cc1cnc(C)nc1N,1,426.5,3.01,133.94,MoleculeNet_BBBP,train
cetophenicol/cetofenicol,CC(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,1,320.17,1.2,86.63,MoleculeNet_BBBP,train
cetohexazine,Cc1cc(C)c(=O)[nH]n1,1,124.14,0.39,45.75,MoleculeNet_BBBP,val
cerivastatin,COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1,1,459.56,4.88,99.88,MoleculeNet_BBBP,val
clocortolone,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)CO,1,410.91,3,74.6,MoleculeNet_BBBP,train
cebaracetam,O=C1CN(C(=O)CN2CC(c3ccc(Cl)cc3)CC2=O)CCN1,1,335.79,0.61,69.72,MoleculeNet_BBBP,val
clocortolone-acetate,CC(=O)OCC(=O)[C@H]1[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](O)C[C@@]21C,1,452.95,3.57,80.67,MoleculeNet_BBBP,train
cyclobarbital,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1,236.27,1.25,75.27,MoleculeNet_BBBP,train
cyclindole(ciclindole),CN(C)C1CCc2[nH]c3ccccc3c2C1,1,214.31,2.59,19.03,MoleculeNet_BBBP,train
crotetamide,C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,1,226.32,1.28,40.62,MoleculeNet_BBBP,train
crilvastatin,CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,1,253.34,2.02,55.4,MoleculeNet_BBBP,val
cotriptyline,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,1,291.39,3.35,20.31,MoleculeNet_BBBP,train
cotinine,CN1C(=O)CCC1c1cccnc1,1,176.22,1.37,33.2,MoleculeNet_BBBP,val
cortivazol,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,530.67,4.3,101.65,MoleculeNet_BBBP,val
cortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1,402.49,2.56,97.74,MoleculeNet_BBBP,train
cormetasone,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1,428.45,2.14,94.83,MoleculeNet_BBBP,train
cogazocine,CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,1,313.49,4.5,23.47,MoleculeNet_BBBP,val
cloticasone(cloticasone-propionate),CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,517.03,4.7,80.67,MoleculeNet_BBBP,train
clotiazepam,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1,318.83,3.78,32.67,MoleculeNet_BBBP,val
clorotepine,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1,344.91,4.34,6.48,MoleculeNet_BBBP,train
clorgiline,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1,272.18,3.33,12.47,MoleculeNet_BBBP,train
clorethate/cloretate,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,1,324.8,3.88,35.53,MoleculeNet_BBBP,train
cloprednol,C[C@]12C=CC(=O)C=C1C(Cl)=C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,1,392.88,1.9,94.83,MoleculeNet_BBBP,val
cloperidone,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1,1,398.89,2.56,61.34,MoleculeNet_BBBP,val
clofluperol,O=C(CCCN1CCC(O)(c2ccc(Cl)c(C(F)(F)F)c2)CC1)c1ccc(F)cc1,1,443.87,5.44,40.54,MoleculeNet_BBBP,train
clofenciclan,CCN(CC)CCOC1(c2ccc(Cl)cc2)CCCCC1,1,309.88,4.86,12.47,MoleculeNet_BBBP,train
clocortolone-pivalate,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(Cl)C(O)CC2(C)C1C(=O)COC(=O)C(C)(C)C,1,495.03,4.6,80.67,MoleculeNet_BBBP,train
cathinone,C[C@H](N)C(=O)c1ccccc1,1,149.19,1.22,43.09,MoleculeNet_BBBP,train
carzenide,NS(=O)(=O)c1ccc(C(=O)O)cc1,1,201.2,0.03,97.46,MoleculeNet_BBBP,train
carperone,CC(C)NC(=O)OC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1,350.43,3.39,58.64,MoleculeNet_BBBP,train
betamethasone-benzoate,CCCCC(=O)O[C@]1(C(=O)CO)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1,476.59,3.64,100.9,MoleculeNet_BBBP,train
betamethasone-acibutate,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccccc1)C(=O)CO,1,496.58,3.76,100.9,MoleculeNet_BBBP,val
bervastatin,CCOC(=O)C[C@@H](O)C[C@@H](O)/C=C/C1=C(c2ccc(F)cc2)c2ccccc2OC12CCCC2,1,466.55,4.95,75.99,MoleculeNet_BBBP,val
berupipam,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,1,408.72,4.36,32.7,MoleculeNet_BBBP,train
benzyl-alcohol,OCc1ccccc1,1,108.14,1.18,20.23,MoleculeNet_BBBP,train
benzindopyrine,[Cl].c1ccc(Cn2cc(CCc3ccncc3)c3ccccc32)cc1,1,347.87,5.56,17.82,MoleculeNet_BBBP,val
bentiamine,C/C(=C(\CCOC(=O)c1ccccc1)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1,490.59,4.38,115.48,MoleculeNet_BBBP,val
bentazepam,O=C1CNC(c2ccccc2)=c2c3c(sc2=N1)CCCC3,1,296.4,1.53,41.46,MoleculeNet_BBBP,val
benorilate,CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,1,313.31,2.79,81.7,MoleculeNet_BBBP,train
benfotiamine,C/C(=C(\CCOP(=O)(O)O)SC(=O)c1ccccc1)N(C=O)Cc1cnc(C)nc1N,1,466.46,2.63,155.94,MoleculeNet_BBBP,val
bemegride,CCC1(C)CC(=O)NC(=O)C1,1,155.2,0.84,46.17,MoleculeNet_BBBP,val
befloxatone,COC[C@H]1CN(c2ccc(OCC[C@@H](O)C(F)(F)F)cc2)C(=O)O1,1,349.31,2.35,68.23,MoleculeNet_BBBP,train
beclomethasone/beclometasone,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,1,408.92,2.17,94.83,MoleculeNet_BBBP,train
beclamide,O=C(CCCl)NCc1ccccc1,1,197.67,1.93,29.1,MoleculeNet_BBBP,train
batelapine,Cc1nc2n(n1)C(N1CCN(C)CC1)=Nc1ccccc1C2,1,296.38,1.27,49.55,MoleculeNet_BBBP,val
barbital,CCC1(CC)C(=O)NC(=O)NC1=O,1,184.19,0.16,75.27,MoleculeNet_BBBP,train
bamifylline,CCN(CCO)CCn1c(Cc2ccccc2)nc2c1c(=O)n(C)c(=O)n2C,1,385.47,0.34,85.29,MoleculeNet_BBBP,val
balaperidone,O=c1[nH]c2ccccc2c(=O)n1CCN1C[C@H]2C[C@H](c3ccc(F)cc3)[C@H]2C1,1,379.44,2.56,58.1,MoleculeNet_BBBP,val
azipramine,CN(CCc1cc2cccc3c2n1-c1ccccc1CC3)Cc1ccccc1,1,366.51,5.4,8.17,MoleculeNet_BBBP,val
azepindole,c1ccc2c(c1)cc1n2CCCNC1,1,186.26,2.13,16.96,MoleculeNet_BBBP,val
azaquinzole,c1ccc2c(c1)CCN1CCNCC21,1,188.27,1.19,15.27,MoleculeNet_BBBP,val
azacyclonol,OC(c1ccccc1)(c1ccccc1)C1CCNCC1,1,267.37,2.92,32.26,MoleculeNet_BBBP,val
binospirone,O=C1CC2(CCCC2)CC(=O)N1CCNCC1COc2ccccc2O1,1,358.44,2.13,67.87,MoleculeNet_BBBP,val
biotin,O=C(O)CCCCC1SCC2NC(=O)NC21,1,244.32,0.8,78.43,MoleculeNet_BBBP,val
bipenamol,O=C1C[C@H]2SC(C3(O)CN4C(=O)C[C@H]4S3)CN12,1,272.35,-0.35,60.85,MoleculeNet_BBBP,val
biriperone,O=C(CCCN1CCN2Cc3[nH]c4ccccc4c3CC2C1)c1ccc(F)cc1,1,391.49,4.01,39.34,MoleculeNet_BBBP,val
caroxazone,NC(=O)CN1Cc2ccccc2OC1=O,1,206.2,0.49,72.63,MoleculeNet_BBBP,val
carmantadine,O=C(O)C1CCN1C12CC3CC(CC(C3)C1)C2,1,235.33,2.11,40.54,MoleculeNet_BBBP,val
carfimate,C#CC(OC(N)=O)c1ccccc1,1,175.19,1.46,52.32,MoleculeNet_BBBP,train
carburazepam,CN1C(=O)CN(C(N)=O)C(c2ccccc2)c2cc(Cl)ccc21,1,329.79,2.79,66.64,MoleculeNet_BBBP,val
carbubarb,CCCCC1(CCOC(N)=O)C(=O)NC(=O)NC1=O,1,271.27,0.01,127.59,MoleculeNet_BBBP,train
caproxamine,CCCCC/C(=N/OCCN)c1ccc(C)c(N)c1,1,263.38,2.84,73.63,MoleculeNet_BBBP,train
camphor,CC12CCC(CC1=O)C2(C)C,1,152.24,2.4,17.07,MoleculeNet_BBBP,val
camazepam,CN(C)C(=O)OC1N=C(c2ccccc2)c2cc(Cl)ccc2N(C)C1=O,1,371.82,3.18,62.21,MoleculeNet_BBBP,train
cafedrine,CC(NCCn1cnc2c1c(=O)n(C)c(=O)n2C)C(O)c1ccccc1,1,357.41,0.15,94.08,MoleculeNet_BBBP,train
cabergoline,C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,1,451.62,3.19,71.68,MoleculeNet_BBBP,train
butorphanol,Oc1ccc2c(c1)[C@@]13CCCC[C@@]1(O)[C@@H](C2)N(CC1CCC1)CC3,1,327.47,3.37,43.7,MoleculeNet_BBBP,val
axamozide,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CC2COc3ccccc3O2)CC1,1,399.88,3.46,59.49,MoleculeNet_BBBP,val
butoctamide,CCCCC(CC)CNC(=O)CC(C)O,1,215.34,2.09,49.33,MoleculeNet_BBBP,train
butaclamol,CC(C)(C)[C@]1(O)CCN2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1.[Cl-].[H+],1,397.99,1.96,23.47,MoleculeNet_BBBP,train
butacetin,CC(=O)Nc1ccc(OC(C)(C)C)cc1,1,207.27,2.82,38.33,MoleculeNet_BBBP,train
brotizolam,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,1,393.7,4.4,43.07,MoleculeNet_BBBP,train
brosuximide,O=C1CC(c2cccc(Br)c2)C(=O)N1,1,254.08,1.58,46.17,MoleculeNet_BBBP,train
brosotamide,Cc1cc(Br)cc(C(N)=O)c1O,1,230.06,1.56,63.32,MoleculeNet_BBBP,train
bromoform,BrC(Br)Br,1,252.73,2.45,0,MoleculeNet_BBBP,train
bromisoval,CC(C)C(Br)C(=O)NC(N)=O,1,223.07,0.6,72.19,MoleculeNet_BBBP,train
brofoxine,CC1(C)OC(=O)Nc2ccc(Br)cc21,1,256.1,3.25,38.33,MoleculeNet_BBBP,val
bremazocine,CC[C@]12CCN(CC3(O)CC3)[C@H](Cc3ccc(O)cc31)C2(C)C,1,315.46,3.22,43.7,MoleculeNet_BBBP,train
blonanserin,CCN1CCN(c2cc(-c3ccc(F)cc3)c3c(n2)CCCCCC3)CC1,1,367.51,4.69,19.37,MoleculeNet_BBBP,val
bisorcic,CC(=O)NCCC[C@H](NC(C)=O)C(=O)O,1,216.24,-0.51,95.5,MoleculeNet_BBBP,train
cycotiamine,C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1,308.36,1.83,98.41,MoleculeNet_BBBP,val
gloximonam,CO/N=C(\C(=O)N[C@@H]1C(=O)N(OCC(=O)OCC(=O)OC(C)(C)C)[C@H]1C)c1csc(N)n1,0,471.49,-0.39,171.74,MoleculeNet_BBBP,train
skb-f,CC[C@H](NC(=O)c1c(OCCNC(=O)Cc2ccccc2C(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,587.68,6.22,117.62,MoleculeNet_BBBP,val
skb-e,CC[C@H](NC(=O)c1c(OCCCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,468.55,6.03,88.52,MoleculeNet_BBBP,train
skb-d,CC[C@H](NC(=O)c1c(OCC(=O)O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,440.5,5.25,88.52,MoleculeNet_BBBP,train
skb_c,CC[C@H](NC(=O)c1c(OCCCN(C)C)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,467.61,6.11,54.46,MoleculeNet_BBBP,train
skb_a,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,1,382.46,5.49,62.22,MoleculeNet_BBBP,train
7-K10,Clc1ccc2c(c1)[C@H]1CCNC[C@@H]1c1ccccc1O2,1,285.77,4.31,21.26,MoleculeNet_BBBP,train
7-K08,O=C1CCCN1CCCCN1CCN(c2cc(C(F)(F)F)cc(Cl)n2)CC1,1,404.86,3.28,39.68,MoleculeNet_BBBP,train
7-K06,CN1CC[C@@H]2c3cc(Cl)ccc3Oc3ccccc3[C@H]2C1,1,299.8,4.65,12.47,MoleculeNet_BBBP,train
ethinamate,C#CC1(OC(N)=O)CCCCC1,1,167.21,1.42,52.32,MoleculeNet_BBBP,train
ethchlorvynol,C#CC(O)(/C=C/Cl)CC,1,144.6,1.51,20.23,MoleculeNet_BBBP,train
etaqualone,CCc1ccccc1-n1c(C)nc2ccccc2c1=O,1,264.33,3.26,34.89,MoleculeNet_BBBP,train
estazolam,Clc1ccc2c(c1)C(c1ccccc1)=NCc1nncn1-2,1,294.75,3.27,43.07,MoleculeNet_BBBP,train
emylcamate,CCC(C)(CC)OC(N)=O,1,145.2,1.66,52.32,MoleculeNet_BBBP,train
ectylurea,C/C=C(\CC)C(=O)NC(N)=O,1,156.18,0.54,72.19,MoleculeNet_BBBP,train
droperidol,O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,1,379.44,3.68,58.1,MoleculeNet_BBBP,train
doxylamine succinate,CN(C)CCOC(C)(c1ccccc1)c1ccccn1.O=C(O)CCC(=O)O,1,388.46,2.86,99.96,MoleculeNet_BBBP,train
doxepin,CN(C)CC/C=C1/c2ccccc2COc2ccccc21.[Cl-].[H+],1,315.84,1.08,12.47,MoleculeNet_BBBP,train
SB205563,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCN(CCO)C[C@@H]1CN1CC[C@@H](O)C1,0,416.35,1.11,67.25,MoleculeNet_BBBP,train
SB204484,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ncnc2[C@H]1CN1CCCC1,1,394.31,2.81,54.26,MoleculeNet_BBBP,train
SB204459,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CC[C@@H](O)C1,0,409.32,2.38,61.6,MoleculeNet_BBBP,train
SB204454,O=C1NC(=O)[C@@]2(CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)[C@@H](CN3CCCC3)C2)N1,0,439.34,2.2,81.75,MoleculeNet_BBBP,train
SB201708,O=C(Cc1ccc(Cl)c(Cl)c1)N1CCn2ccnc2[C@H]1CN1CCCC1,1,393.32,3.41,41.37,MoleculeNet_BBBP,train
Sankyo,CN1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H](CN2CCCC2)C1,1,370.32,2.77,26.79,MoleculeNet_BBBP,train
skb-h,CC[C@H](NC(=O)c1c(OCCNC(=O)[C@@H]2CCCN2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,522.65,5.03,92.35,MoleculeNet_BBBP,val
sparfloxacin,C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,0,392.41,2.08,100.59,MoleculeNet_BBBP,train
imipramine,CN(C)CCCN1c2ccccc2CCc2ccccc21,1,280.42,3.88,6.48,MoleculeNet_BBBP,train
hydroxyzine,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,374.91,3.06,35.94,MoleculeNet_BBBP,train
hydroxyphenamate,CCC(O)(COC(N)=O)c1ccccc1,1,209.25,1.38,72.55,MoleculeNet_BBBP,train
hydrocodone,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,1,299.37,1.93,38.77,MoleculeNet_BBBP,train
homophenazine,OCCN1CCCN(CCCN2c3ccccc3Sc3cc(C(F)(F)F)ccc32)CC1.[Cl-].[Cl-].[H+].[H+],1,524.48,-1.07,29.95,MoleculeNet_BBBP,train
hexapropymate,C#CCC1(OC(N)=O)CCCCC1,1,181.23,1.81,52.32,MoleculeNet_BBBP,train
heroin,CC(=O)Oc1ccc2c3c1O[C@H]1[C@@H](OC(C)=O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1,369.42,1.99,65.07,MoleculeNet_BBBP,train
terfenadine,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,471.69,6.45,43.7,MoleculeNet_BBBP,train
tenoxicam,CN1/C(=C(\O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O,0,337.38,1.8,99.6,MoleculeNet_BBBP,val
tamitinol,CCNCc1c(CSC)cnc(C)c1O,1,226.34,2.07,45.15,MoleculeNet_BBBP,train
23,Cc1c[nH+][o+]c(C([NH])CC(C)C(C)(C)N(C(C)(C)C)C(C)(N)N)c1[O-],1,353.51,1.58,127.58,MoleculeNet_BBBP,val
22,C[NH+]O.Cc1oc(C(C)(C)N(C(C)(C)N)C(C)(C)N)c(C)c1C.[OH-],1,345.51,1.31,134.25,MoleculeNet_BBBP,train
15,Cc1cc(C(C)(C)SC(C)(C)CNc2[nH]ccc2[N+](=O)[O-])nc(C)c1C,1,376.53,5.1,83.85,MoleculeNet_BBBP,train
14,O=[N+]([O-])c1cc[nH]c1NCCSCc1ccccn1,1,278.34,2.66,83.85,MoleculeNet_BBBP,train
harman,Cc1nccc2c1[nH]c1ccccc12,1,182.23,3.02,28.68,MoleculeNet_BBBP,val
harmalol,Cc1[nH]ccc2c1[nH]c1cc(=O)ccc12,1,198.22,2.32,48.65,MoleculeNet_BBBP,val
haloperidol,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1,375.87,4.43,40.54,MoleculeNet_BBBP,train
glutethimide,CCC1(c2ccccc2)CCC(=O)NC1=O,1,217.27,1.77,46.17,MoleculeNet_BBBP,train
glaziovine,COc1cc2c3c(c1O)C1(C=CC(=O)C=C1)CC3N(C)CC2,1,297.35,2.27,49.77,MoleculeNet_BBBP,val
flurazepam,CCN(CC)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1,387.89,4,35.91,MoleculeNet_BBBP,train
etymemazine,CCc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2,1,326.51,5.05,6.48,MoleculeNet_BBBP,train
ethosuximide,CCC1(C)CC(=O)NC1=O,1,141.17,0.45,46.17,MoleculeNet_BBBP,val
skb-i,CC[C@H](NC(=O)c1c(Cn2ccnc2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,0,446.55,6.03,59.81,MoleculeNet_BBBP,val
salbutamol,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,239.31,1.31,72.72,MoleculeNet_BBBP,train
rufloxacin,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1,0,363.41,1.7,65.78,MoleculeNet_BBBP,train
RP60180,CCCNC(=O)c1ccc2c(c1)N([C@@H](C)CN1CCCC1)c1ccccc1S2,1,395.57,4.91,35.58,MoleculeNet_BBBP,train
deanol,CN(C)CCO,1,89.14,-0.46,23.47,MoleculeNet_BBBP,train
cyclazocine,CC1C2Cc3ccc(O)cc3C1(C)CCN2CC1CC1,1,271.4,3.33,23.47,MoleculeNet_BBBP,train
codeine,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,1,299.37,1.5,41.93,MoleculeNet_BBBP,train
clopimozide,O=c1[nH]c2cc(Cl)ccc2n1C1CCN(CCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1,1,496,6.51,41.03,MoleculeNet_BBBP,train
clonazepam,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1,315.72,3.04,84.6,MoleculeNet_BBBP,train
clomipramine,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1,314.86,4.53,6.48,MoleculeNet_BBBP,train
lomefloxacin,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,0,351.35,1.8,74.57,MoleculeNet_BBBP,train
isoxicam,Cc1cc(N/C(O)=C2\C(=O)c3ccccc3S(=O)(=O)N2C)no1,0,335.34,1.64,112.74,MoleculeNet_BBBP,train
ICI199441,CN(C(=O)Cc1ccc(Cl)c(Cl)c1)[C@@H](CN1CCCC1)c1ccccc1,1,391.34,4.83,23.55,MoleculeNet_BBBP,train
