endpoint,split,smiles,measured,probability,max_tanimoto_to_training
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4CCN(c5cccc(F)c5)CC45CC5)nn12)OC(F)(F)O3,8.06,8.36088,0.4713
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(CC6(C)COC6)c5)C4)nc3c2cc1F,7.42,7.93377,0.6782
A2A,time,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)NCC3CCOCC3)c2s1,6.52,6.52618,0.481
A2A,time,COc1ccc2[nH]cc(Cn3cc(-c4cc(-c5cccc(C#N)c5C)nc(N)n4)nn3)c2c1,7.27,7.08286,0.3068
A2A,time,CC(CO)NC(=O)c1cn2c(nc3ccccc32)c(N)n1,8.26,7.00659,0.3125
A2A,time,Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccc(F)cc2C(F)(F)F)o1,6.82,7.82126,0.3418
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(S(C)(=O)=O)ccc34)nn2)nc(N)n1,6.37,6.83304,0.2935
A2A,time,Cc1cc(-c2c(-c3ccccc3)nc(N)n3ccnc23)cc(C(F)(F)F)n1,9.12,7.17941,0.5179
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)c3ccc(C(F)(F)F)o3)C2)c2sccc2n1)c1cncc(F)c1,7.521,6.93836,0.5
A2A,time,CC(c1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1C[C@H](F)[C@@H](F)C1,7.405,8.0808,0.5
A2A,time,N#Cc1c(-c2ccccc2)nc(N)nc1-c1ccco1,8.0,7.58278,0.7143
A2A,time,Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCN2CCN(c3ccc(F)cc3Cl)CC2)o1,7.06,7.59774,0.3913
A2A,time,CNCCOc1cccnc1CNC(=O)c1nc(-c2ccc3ncn(C)c3c2)c(-c2ccc(F)cc2)nc1N,8.16,7.0552,0.4651
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4CC(F)C4)nn12)OC(F)(F)O3,8.6,7.78771,0.5833
A2A,time,CCCCC#Cc1nc(N)c2nc(-c3cccs3)n([C@@H]3OC[C@@H](O)[C@H]3O)c2n1,8.242,7.25015,0.6056
A2A,time,N#Cc1c(-c2ccccc2)nc(N)nc1-c1ccc(O)cc1,7.58,7.65154,0.8065
A2A,time,Cc1cc(-c2nc(C(=O)NCc3ccccc3OC(F)(F)F)c(N)nc2-c2ccc(F)cc2)cc(C)n1,7.888,6.89611,0.4156
A2A,time,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(O)(CF)CC3)nc12,8.55,8.21346,0.8197
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)NCC3CCOCC3)c2s1,6.521,6.7708,0.3448
A2A,time,Cc1cc2nc(N[C@@H](C)c3ccccn3)nc(C(=O)N3CC(CNC(=O)OC(C)(C)C)C3)c2s1,6.52,6.4597,0.4353
A2A,time,Nc1sc(-c2ccc(C(=O)NCCC#Cc3ccc(Nc4ncnc5c4ncn5[C@@H]4O[C@H](CO)[C@@H](O)[C@H]4O)cc3)cc2)c(-c2cccc(C(F)(F)F)c2)c1C(=O)c1ccccc1,6.13,6.13535,0.7757
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC(NC(=O)C4CCC4)C3)c2s1,7.521,6.49434,0.4
A2A,time,Nc1nc(C(=O)NCCc2ccccn2)cn2c1nc1ccccc12,8.747,7.31626,0.4328
A2A,time,CCC(=O)N1CC[C@H](Nc2ncnc3c2CN(c2cnc(OC)c(C(F)(F)F)c2)CC3)C1,4.523,5.48362,0.3
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4Cc5cccnc5C4)nn12)OC(F)(F)O3,8.72,7.97631,0.5
A2A,time,Nc1nc2c3c(ccc2c2nc([C@H]4CC[C@H](N5CCCC(F)(F)C5)C4)nn12)OC(F)(F)O3,7.798,8.26236,0.5974
A2A,time,Nc1nc2c3c(ccc2c2nc([C@H]4CC[C@@H](N5CCCC(F)(F)C5)C4)nn12)OC(F)(F)O3,7.5,8.26236,0.5974
A2A,time,CNc1nc(-c2ccccc2)c(C#N)c(-c2cccc(O)c2)n1,6.98,6.92961,0.5208
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3(F)CCCN(c4cnn(CC(C)(C)O)c4)C3)nc21,7.64,8.32877,0.5444
A2A,time,CCCCC#Cc1nc2c(N)nc(-c3ccco3)nc2n1[C@@H]1OC[C@@H](O)[C@H]1O,7.69,7.34181,0.5135
A2A,time,O=C(Nc1noc(-c2ccccc2)n1)c1cccc(Cl)c1,7.98,6.41367,0.4667
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CCCC3)c2s1,7.122,6.75518,0.5429
A2A,time,Nc1nc(Cl)nc2c1nc(-c1ccco1)n2[C@@H]1SC[C@@H](O)[C@H]1O,6.852,7.53816,0.3881
A2A,time,CCn1c(=O)c2c(nc(COc3ccc(OC)cc3)n2C)n(CC)c1=O,6.623,6.50563,0.4833
A2A,time,Cc1ccc(-c2nc(N)nc3c2C(=O)OC3Cc2ccccc2OC(F)F)o1,6.89,7.99595,0.3733
A2A,time,Nc1nc(-c2ccc(OCCCN3CCCCC3)cc2)c2c(n1)-c1ccc(OCCCN3CCCCC3)cc1C2=O,6.69,7.19994,0.7544
A2A,time,Nc1nc(C(=O)NCCc2cccc(Cl)c2)cn2c1nc1ccccc12,7.4,7.0353,0.3947
A2A,time,CC(O)C(C)n1cc(N2CCC[C@@H](c3nc4c5cc(F)cc(F)c5nc(N)n4n3)C2)cn1,8.15,8.51552,0.6795
A2A,time,Nc1nc2c3c(ccc2c2nc(CNCc4ccc(C(F)(F)F)cc4)nn12)OC(F)(F)O3,8.798,8.10841,0.5
A2A,time,Nc1nc2c3c(ccc2c2nc(CNC4(C(F)(F)F)CCC4)nn12)OC(F)(F)O3,8.96,8.15592,0.5395
A2A,time,C[C@H](Nc1nc(C(=O)NCc2cncc(C#N)c2)c2sccc2n1)c1ccccn1,6.52,6.60955,0.5325
A2A,time,COc1ccc2nc3cc(Cl)ccc3c(NCCNCCO)c2c1,6.26,6.34465,0.338
A2A,time,C[C@H](Nc1nc(C(=O)N2CCC2)c2sccc2n1)c1cccnc1,6.52,6.51185,0.963
A2A,time,CCNC(=O)c1cn2c(NCC)nc(-c3ccccc3)c(-c3cc(C)nc(C)c3)c2n1,7.26,6.75208,0.3625
A2A,time,CC(C)NC(=O)c1nc(N[C@@H](C)c2ccccn2)nc2ccsc12,7.52,6.85624,0.6833
A2A,time,Nc1nc(-c2ccc([N+](=O)[O-])cc2)cn2c1nc1ccccc12,7.141,7.07299,0.5636
A2A,time,COCC(Nc1nc(C(=O)N2CC(OC)C2)c2sccc2n1)c1cccnc1,7.12,6.60575,0.6056
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4CC(F)(C(F)(F)F)C4)nn12)OC(F)(F)O3,8.85,7.92295,0.5616
A2A,time,Cn1c(=O)c2c(nc(/C=C/c3cccc(Br)c3)n2C)n(C)c1=O,7.55,6.53722,0.7609
A2A,time,C[C@H](Nc1nc(C(=O)N2CC[C@H](F)C2)c2sccc2n1)c1cccnc1,7.122,6.89986,0.7778
A2A,time,CC(Nc1nc(C(=O)N2CC[C@@H](F)C2)c2sccc2n1)c1cccnc1,6.521,6.89986,0.7778
A2A,time,C[C@H](Nc1nc(C(=O)N2CC[C@@H](F)C2)c2sccc2n1)c1cccnc1,6.52,6.89986,0.7778
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)NCCc3ccc(O)cc3)c2s1,6.521,6.82854,0.3647
A2A,time,O=C(NCC1CCN(Cc2ccccc2)CC1)c1nc(NCc2cncc(F)c2)nc2ccsc12,7.12,6.89412,0.5065
A2A,time,Nc1nc(-c2ccco2)c2cnn(Cc3ccc(N)c(OCCCCCCC(=O)NO)c3)c2n1,7.82,7.29895,0.5844
A2A,time,Cn1nc(C(F)(F)F)cc1Oc1nnc(N)nc1-c1ccccc1,7.39,7.93581,0.5
A2A,time,Cc1cc(-c2nnc(N)nc2-c2ccccc2)cc(C)[n+]1[O-],7.51,7.84137,0.6842
A2A,time,CCOC(=O)C(Nc1nc2nn(C)cc2c2nc(-c3ccco3)nn12)C(O)c1ccccc1,6.422,6.46006,0.6765
A2A,time,CC(C)n1ncc2cc(C(=O)NCc3ccco3)cnc21,3.68,6.78544,0.4308
A2A,time,Cc1cc2nc(N[C@@H](C)c3cccnc3)nc(C(=O)N3CC(O)C3)c2s1,6.521,6.4226,0.5942
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4CCC(F)(F)CC4)nn12)OC(F)(F)O3,8.77,8.03996,0.5556
A2A,time,COc1cccc2c1nc(N)n1nc(C3CCCC(O)(c4cnn(CC(C)(C)O)c4)C3)nc21,8.868,8.63914,0.7838
A2A,time,Nc1nc2c(cnn2CCN2CCC(c3ccc(C(=O)NO)cc3)CC2)c2nc(-c3ccco3)nn12,8.43,8.81338,0.6301
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4CC(O)(C(F)(F)F)C4)nn12)OC(F)(F)O3,8.55,7.8581,0.5467
A2A,time,Nc1nc(-c2cccc(F)c2)c2ccccc2n1,6.76,7.24133,0.4889
A2A,time,C[C@H](Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCc2ccncc21,8.74,8.3054,0.4483
A2A,time,CCCCC#Cc1nc(N)c2nc(-c3ccco3)n([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,8.358,7.53269,0.6
A2A,time,C[C@@H]1CC[C@H](c2nc3c4cc(F)cc(F)c4nc(N)n3n2)CN1c1cnn(C(C)(CO)CO)c1,8.85,8.49227,0.6173
A2A,time,C[C@H]1CC[C@@H](c2nc3c4cc(F)cc(F)c4nc(N)n3n2)CN1c1cnn(C(C)(CO)CO)c1,7.57,8.49227,0.6173
A2A,time,Cc1cc(-c2nnc(N)nc2-c2cccc(F)c2)cc(Cl)n1,8.07,8.05047,0.8293
A2A,time,Nc1nc(N2CCN(c3ccccc3)CC2)nc2sc(-c3ccco3)nc12,8.015,8.00137,0.7636
A2A,time,C[C@H](Nc1nc(C(=O)N2CC[C@@H](F)C2)c2sccc2n1)c1cncc(F)c1,6.521,6.8952,0.5915
A2A,time,C[C@H](Nc1nc(C(=O)N2CC[C@H](F)C2)c2sccc2n1)c1cncc(F)c1,6.52,6.8952,0.5915
A2A,time,Cc1ccc2nc(C(=O)Nc3cnc4n3CCCC4)cn2c1,8.34,6.12075,0.2817
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(NC(=O)c3ccoc3)C2)c2sccc2n1)c1cncc(F)c1,7.521,7.0248,0.5
A2A,time,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CC[C@H](C)N(c4cn(CC(C)(C)O)nc4C)C3)nc21,9.7,8.63335,0.6047
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3CCC(C)N(c4cn(CC(C)(C)O)nc4C)C3)nc21,7.298,8.63335,0.6047
A2A,time,COc1cc(F)cc2c1nc(N)n1nc([C@@H]3CC[C@@H](C)N(c4cn(CC(C)(C)O)nc4C)C3)nc21,8.539,8.63335,0.6047
A2A,time,COc1cc(F)cc2c1nc(N)n1nc([C@H]3CC[C@H](C)N(c4cn(CC(C)(C)O)nc4C)C3)nc21,6.682,8.63335,0.6047
A2A,time,Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3Cc2ccc(F)cc2F)o1,7.49,7.93067,0.3784
A2A,time,CO[C@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,6.52,6.86449,0.56
A2A,time,CO[C@@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,6.52,6.86449,0.56
A2A,time,Cc1ccc(-c2nc(N)nc3c2ncc(=O)n3CCN2CCN(c3cccc(F)c3)CC2)o1,7.24,7.76116,0.3875
A2A,time,Cc1cc(-c2c(-c3ccc(Cl)cc3)nc(N)n3cnnc23)cc(C(F)(F)F)n1,8.808,7.3371,0.4426
A2A,time,CCn1c(=O)c2c(nc(/C=C/c3cccc(C(F)(F)F)c3)n2C)n(CC)c1=O,7.92,6.24012,0.6271
A2A,time,CO[C@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(Cl)c3)nc3ccsc23)C1,6.521,6.66615,0.5676
A2A,time,CO[C@@H]1CCN(C(=O)c2nc(N[C@@H](C)c3cncc(Cl)c3)nc3ccsc23)C1,6.52,6.66615,0.5676
A2A,time,Nc1nc(Cc2ccccc2)cn2c1nc1ccccc12,7.46,6.73803,0.3922
A2A,time,CCCCC#Cc1nc2c(N)nc(-c3cccs3)nc2n1[C@@H]1SC[C@@H](O)[C@H]1O,6.922,7.17024,0.5068
A2A,time,C[C@H](NC(=O)c1nc(-c2cc(Cl)c3ncccc3c2)c(-c2ccccc2)nc1N)c1cccc(C#N)n1,8.787,6.56771,0.3452
A2A,time,C[C@@H](NC(=O)c1nc(-c2cc(Cl)c3ncccc3c2)c(-c2ccccc2)nc1N)c1cccc(C#N)n1,7.19,6.56771,0.3452
A2A,time,CC(NC(=O)c1nc(-c2cc(Cl)c3ncccc3c2)c(-c2ccccc2)nc1N)c1cccc(C#N)n1,8.458,6.56771,0.3452
A2A,time,C[C@@H]1CCN(C(=O)c2nc(N[C@@H](C)c3ccccn3)nc3ccsc23)C1,7.122,6.57537,0.5857
A2A,time,C[C@H]1CCN(C(=O)c2nc(N[C@@H](C)c3ccccn3)nc3ccsc23)C1,6.52,6.57537,0.5857
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4C[C@H](F)[C@@H](F)C4)nn12)OC(F)(F)O3,8.8,7.78342,0.5833
A2A,time,COc1ccc([C@H](C)Nc2nc(C(=O)N3CC(NC(=O)OC(C)C)C3)c3sc(C)cc3n2)cc1,7.12,6.4672,0.3647
A2A,time,CCCCC#Cc1nc(N)c2nc(-c3ccccc3)n([C@H]3[C@H](O)[C@H](O)[C@@H]4C[C@@H]43)c2n1,7.27,7.06285,0.6364
A2A,time,COC1CC(NC(=O)c2nc(N[C@@H](C)c3cccnc3)nc3ccsc23)C1,6.521,6.60695,0.6324
A2A,time,N#Cc1c(-c2ccccc2)nc(Nc2ccccc2)nc1-c1cccc(Cl)c1,7.334,6.28627,0.5098
A2A,time,O=C(Nc1cnc2n1CCCC2)c1cn2cc(Cl)cnc2n1,8.34,6.31912,0.2162
A2A,time,CCC(Nc1nc(C(=O)NCc2ccc(OC)nc2)c2sccc2n1)c1cccnc1,6.52,6.5796,0.5065
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(CNC(=O)C(C)(C)C)C2)c2sccc2n1)c1cncc(F)c1,6.52,6.73994,0.5256
A2A,time,C#Cc1cccc(-c2c(C#N)c(N)nc(N3CCCCC3)c2C#N)c1,8.0,6.67497,0.3623
A2A,time,C[C@H](Nc1nc(C(=O)NCCC2CCN(C(=O)OC(C)(C)C)C2)c2sccc2n1)c1ccccn1,7.12,6.4638,0.4824
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(CC(C)(C)O)c5)C4)nc3c2cc1F,8.431,8.65219,0.7692
A2A,time,COCCOc1ccc(N2CCN(CCn3c(=O)cnc4c(-c5ccc(C)o5)nc(N)nc43)CC2)c(F)c1,8.1,7.47026,0.4737
A2A,time,Nc1nc(-c2ccccc2)c(-c2ccncc2)c2nncn12,8.68,7.66104,0.3958
A2A,time,CNc1nc(C#Cc2ccccc2)nc2c1ncn2COCc1ccccc1,4.89,6.31449,0.4648
A2A,time,C[C@H](Nc1nc(C(=O)N2CC(C)(NC(=O)C3CC3)C2)c2sccc2n1)c1cncc(F)c1,7.12,6.81122,0.5256
A2A,time,Nc1nc2c3c(ccc2c2nc(CC4CN(c5ccccn5)C4)nn12)OC(F)(F)O3,6.77,8.31626,0.4938
A2A,time,Nc1nc(-c2ccco2)c2c(n1)C(Cc1ccc(F)cc1Cl)OC2=O,6.942,8.11398,0.4507
A2A,time,COC1CN(C(=O)c2nc(N[C@@H](C)c3ccccn3)nc3ccsc23)C1,6.52,6.7238,0.5942
A2A,time,COc1cc(F)cc2c1nc(N)n1nc(C3CC(C)CN(c4cn(C(C)C(C)O)nc4C)C3)nc21,8.575,9.00296,0.7
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC(CN(C)C)C3)c2s1,6.82,6.59298,0.3976
A2A,time,Nc1nc(-c2ccncc2)c(-c2ccncc2)c2nccn12,7.26,7.10312,0.3673
A2A,time,Oc1ncnc2[nH]ncc12,4.11,4.99552,0.2955
A2A,time,Cc1cnc2ccc(-c3nc(C(=O)NC[C@@H]4CCCN4C)c(N)nc3-c3ccc(F)cc3)cn12,8.28,7.62443,0.5556
A2A,time,Cc1cnc2ccc(-c3nc(C(=O)NC[C@H]4CCCN4C)c(N)nc3-c3ccc(F)cc3)cn12,8.66,7.62443,0.5556
A2A,time,CC(=O)N1CC(CCNC(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3ccsc23)C1,6.52,6.92883,0.475
A2A,time,CC(NC(=O)c1nc(-c2cc(Cl)c3ncccc3c2)c(-c2ccn(C)n2)nc1N)c1ccccn1,8.8,7.03001,0.3452
A2A,time,O=C(NCc1ccccc1)c1nc(NCc2ccccc2)nc2ccsc12,6.52,6.86318,0.6939
A2A,time,Cc1ccc(-c2nc(N)nc3c2C(=O)N(C)C3=Cc2ccccc2OC(F)(F)F)o1,8.44,7.97495,0.3433
A2A,time,COc1ccccc1-c1nc(N)nc(-c2ccccc2)c1C#N,7.75,7.64842,0.6757
A2A,time,COC1CN(C(=O)c2nc(N[C@@H](C)c3cccnc3)nc3cc(C)sc23)C1,7.122,6.49323,0.5694
A2A,time,CCCCn1c(=O)c2nc(C34CCC(C(=O)NCCCN=[N+]=[N-])(CC3)CC4)[nH]c2n(CCCNC(=O)c2ccc(S(=O)(=O)F)cc2)c1=O,7.42,6.51119,0.5233
A2A,time,C[C@H](Nc1nc(C(=O)NC2CCC2)c2sccc2n1)c1ccccn1,7.521,6.69368,0.6212
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2ccn(Cc3cccc(C#N)c3)c(=O)c2)nc(N)n1,6.71,7.64137,0.375
A2A,time,Nc1cc(F)ccc1NC(=O)c1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1,8.019,8.02463,0.6522
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cn(C6CCOCC6)nc5C)C4)nc3c2cc1F,8.77,9.05107,0.7436
A2A,time,COc1cc2nc(N)n3nc([C@H]4CC[C@@H](C)N(c5cnn(C6CCC(C)(O)CC6)c5)C4)nc3c2cc1F,9.152,8.67432,0.642
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CC[C@H](C)N(c5cnn(C6CCC(C)(O)CC6)c5)C4)nc3c2cc1F,9.22,8.67432,0.642
A2A,time,Nc1nc2c3c(ccc2c2nc(CC4CN(C5CCC5)C4)nn12)OC(F)(F)O3,7.189,8.34866,0.5811
A2A,time,Nc1nc2c(cnn2CCc2ccc(OCCCCCC(=O)NO)cc2)c2nc(-c3ccco3)nn12,8.7,7.99505,0.7067
A2A,time,COc1ccc(Oc2cc(CNC(=O)c3nc(N[C@@H](C)c4cncc(F)c4)nc4ccsc34)ccn2)cc1,6.521,6.7466,0.4253
A2A,time,COCCOc1ccc(N2CCN(CCn3c(=O)cnc4c(-c5ccc(C)o5)nc(N)nc43)CC2)cc1,7.62,7.36235,0.4831
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4CC(F)(C(F)(F)F)C4)nn12)OC(F)(F)O3,8.469,7.94347,0.5676
A2A,time,Nc1nc(C(=O)Nc2ccccc2)cn2c1nc1ccccc12,7.827,6.97222,0.3818
A2A,time,Nc1ccccc1NC(=O)c1ccc(CCCn2ncc3c2nc(N)n2nc(-c4ccco4)nc32)cc1,8.48,7.90792,0.7647
A2A,time,C[C@H](NC(=O)c1nc(N[C@@H](C)c2ccccc2)nc2ccsc12)c1ccccc1,6.521,6.6888,0.5484
A2A,time,O=C(NCCCCc1ccc(Nc2ncnc3c2ncn3[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1)c1ccccc1,7.431,6.24326,0.6914
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3ccc4cc[nH]c4c3)nn2)nc(N)n1,6.37,7.18519,0.3415
A2A,time,Nc1nc(NCCc2ccc(O)cc2)nc2c1nc(-c1ccco1)n2[C@@H]1SC[C@@H](O)[C@H]1O,6.95,7.16304,0.5556
A2A,time,Nc1nc(-c2ccccc2)c(-c2ccnc(Cl)c2)c2nncn12,8.661,7.84228,0.4412
A2A,time,COCCN1CCC(Cc2nc3c4ccc5c(c4nc(N)n3n2)OC(F)(F)O5)C1,7.12,8.20998,0.5696
A2A,time,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCCCCc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,4.84,6.04649,0.6857
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4Cc5ncccc5C4=O)nn12)OC(F)(F)O3,8.19,7.91118,0.4535
A2A,time,COc1ccc(CNC(=O)c2nc(NCc3cncc(C)c3)nc3ccsc23)cn1,6.52,6.69607,0.5
A2A,time,C[C@H](Nc1nc(C(=O)NCCNC(=O)C(C)(C)C)c2sccc2n1)c1cncc(F)c1,6.521,6.98709,0.4545
A2A,time,Cc1ccc(-c2nc(N)nc3c2cnn3Cc2cccc(OCCCCC(=O)NO)n2)o1,7.14,7.35128,0.4235
A2A,time,Nc1nc2c3c(ccc2c2nc(CN4CCN(c5ccc(F)cn5)CC45CC5)nn12)OC(F)(F)O3,8.47,8.31522,0.4659
A2A,time,CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)N4CCN(c5ccc(Cl)cc5)CC4)cc3)[nH]c2c1=O,9.259,6.87344,0.8667
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC[C@@H]3C)c2s1,7.52,6.75752,0.4
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC[C@H]3C)c2s1,7.521,6.75752,0.4
A2A,time,C[C@](C(=O)NC1CCC(O)CC1)(c1ccccc1)n1ncc2c1nc(N)n1nc(-c3ccco3)nc21,8.798,8.20688,0.4615
A2A,time,C[C@H](Nc1nc(C(=O)N2CCCC2)c2sccc2n1)c1ccncc1,6.52,6.52175,0.7895
A2A,time,COc1cc2nc(N)n3nc(C4CCC(C)N(c5cnn(CC(C)(C)O)c5C)C4)nc3c2cc1F,8.625,8.61753,0.5618
A2A,time,CC(NC(=O)c1nc(-c2cc(Cl)c3[nH]ncc3c2)c(-c2ccc(F)cc2)nc1N)c1ccccn1,9.048,6.82162,0.3038
A2A,time,N#Cc1c(-c2ccccc2)nc(N)nc1-c1cccc(F)c1,7.704,7.65177,0.7353
A2A,time,Nc1nc(-c2ccccc2)ns1,3.89,5.81275,0.4375
A2A,time,COc1ccc(N2CCN(CCn3c(=O)cnc4c(-c5ccc(C)o5)nc(N)nc43)CC2)cn1,7.526,7.37758,0.4773
A2A,time,Nc1nc(-c2ccc(OCCCN3CCCCC3)cc2)c2c(n1)-c1ccccc1C2=O,7.447,7.65433,0.7368
A2A,time,Cc1cc(-c2nnc(N)nc2-c2ccc(F)cc2)cc(N2CCC2)n1,7.76,8.01757,0.7045
A2A,time,COC1(C)CN(C(=O)c2nc(N[C@@H](C)c3ccccn3)nc3cc(C)sc23)C1,6.52,6.69305,0.4868
A2A,time,Cc1c(C#N)cccc1-c1cc(-c2cn(Cc3c[nH]c4cc(F)ccc34)nn2)nc(N)n1,6.92,7.2146,0.2921
A2A,time,Nc1nc2c3c(ccc2c2nc(CCN4CCN(CC5CC5)C(=O)C4)nn12)OC(F)(F)O3,9.098,8.17861,0.5181
A2A,time,COc1cc2nc(N)n3nc([C@@H]4CCCN(c5cnn(CCC(C)(C)O)c5)C4)nc3c2cc1F,8.23,8.75058,0.6667
A2A,time,N#Cc1c(-c2ccccc2)nc(N)nc1-c1cc(Cl)cc(Cl)c1,7.021,7.75311,0.7576
A2A,time,COC1CN(C(=O)c2nc(N[C@@H](C)c3ccccn3)nc3cc(C)sc23)C1,7.521,6.65378,0.4933
A2A,time,C[C@H](Nc1nc(C(=O)NCCc2cccc(O)c2)c2sccc2n1)c1cccnc1,6.521,6.57791,0.5833
A2A,time,Cc1ccc(-c2cc(-c3cccc(C(=O)N4CCCCC4)c3)nc(N)n2)o1,8.02,7.74077,0.5484
A2A,time,C[C@H](Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCc2nc(C3CC3)oc2C1,8.62,8.39792,0.4773
A2A,time,CC(=O)NC1CN(C(=O)c2nc(N[C@@H](C)c3cncc(F)c3)nc3cc(C)sc23)C1,6.52,6.74178,0.4074
A2A,time,Nc1nc(-c2ccc(F)cc2)c(-c2ccc(=O)[nH]c2)c2nc(CCC(F)(F)F)nn12,9.13,7.68368,0.4722
A2A,time,CS(=O)(=O)c1ccc(CC2OC(=O)c3c(-c4ccco4)nc(N)nc32)cc1,6.82,7.25886,0.5152
A2A,time,Cc1csc2c(C(=O)NCc3ccccc3)nc(N[C@@H](C)c3ccccn3)nc12,7.521,6.72157,0.4595
A2A,time,COCCOc1ccc(N2CCN(CCn3c(=O)cnc4c(-c5ccc(C)o5)nc(N)nc43)CC2)c(F)c1F,8.031,7.2655,0.4118
A2A,time,C[C@@H](Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCCC(C)(F)C1,8.14,8.22752,0.4878
A2A,time,C[C@H](Cc1nc2c3ccc4c(c3nc(N)n2n1)OC(F)(F)O4)N1CCCC(C)(F)C1,7.86,8.22752,0.4878
A2A,time,CCCCC#Cc1nc(N)c2nc(-c3ccco3)[nH]c2n1,8.291,7.70349,0.3939
A2A,time,N#Cc1cccc(-c2nc(N)cnc2-c2cc(Cl)c3ncccc3c2)c1F,8.51,6.91621,0.3099
A2A,time,Nc1nc(-c2ccccc2)c(-c2ccc(=O)[nH]c2)c2nc(Cc3ncc(F)cc3Cl)nn12,9.539,7.90389,0.5526
A2A,time,Cc1ncccc1CNc1nc(C(=O)N2CCCC2)c2sccc2n1,6.52,6.71897,0.5672
A2A,time,O=C(c1nc(NCc2cccc(Cl)c2)nc2ccsc12)N1CCCC1,6.521,6.81108,0.5072
A2A,time,CC1CCN1C(=O)c1nc(N[C@@H](C)c2cncc(F)c2)nc2ccsc12,7.12,6.79897,0.5556
A2A,time,COc1ccc(N2CCOCC2)c2sc(NC(=O)N3CCC(OCCF)CC3)nc12,7.62,7.85792,0.6667
A2A,time,Cc1cc2nc(N[C@@H](C)c3cncc(F)c3)nc(C(=O)N3CC(NC(=O)OC(C)(C)C)C3)c2s1,7.521,6.5706,0.3793
A2A,time,Cn1c(=O)n(Cc2ccccc2F)c2nc(N)nc(-c3ccco3)c21,7.361,7.79966,0.5833
A2A,time,CC(C)(C)OC(=O)N[C@H]1CCN(C(=O)c2nc(NCc3cncc(F)c3)nc3ccsc23)C1,6.521,6.67546,0.4512
A2A,time,CC(C)(C)OC(=O)N[C@@H]1CCN(C(=O)c2nc(NCc3cncc(F)c3)nc3ccsc23)C1,6.521,6.67546,0.4512
A2A,time,Nc1nc(C(=O)Nc2ccc(Cl)cc2)cn2c1nc1ccccc12,8.33,7.00339,0.3571
