index,column,block,dtype,definition,computed_on,note
937,ecfp4_937,fingerprint,float32 (0.0 or 1.0),"bit 937 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
938,ecfp4_938,fingerprint,float32 (0.0 or 1.0),"bit 938 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
939,ecfp4_939,fingerprint,float32 (0.0 or 1.0),"bit 939 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
940,ecfp4_940,fingerprint,float32 (0.0 or 1.0),"bit 940 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
941,ecfp4_941,fingerprint,float32 (0.0 or 1.0),"bit 941 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
942,ecfp4_942,fingerprint,float32 (0.0 or 1.0),"bit 942 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
943,ecfp4_943,fingerprint,float32 (0.0 or 1.0),"bit 943 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
944,ecfp4_944,fingerprint,float32 (0.0 or 1.0),"bit 944 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
945,ecfp4_945,fingerprint,float32 (0.0 or 1.0),"bit 945 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
946,ecfp4_946,fingerprint,float32 (0.0 or 1.0),"bit 946 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
947,ecfp4_947,fingerprint,float32 (0.0 or 1.0),"bit 947 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
948,ecfp4_948,fingerprint,float32 (0.0 or 1.0),"bit 948 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
949,ecfp4_949,fingerprint,float32 (0.0 or 1.0),"bit 949 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
950,ecfp4_950,fingerprint,float32 (0.0 or 1.0),"bit 950 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
951,ecfp4_951,fingerprint,float32 (0.0 or 1.0),"bit 951 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
952,ecfp4_952,fingerprint,float32 (0.0 or 1.0),"bit 952 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
953,ecfp4_953,fingerprint,float32 (0.0 or 1.0),"bit 953 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
954,ecfp4_954,fingerprint,float32 (0.0 or 1.0),"bit 954 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
955,ecfp4_955,fingerprint,float32 (0.0 or 1.0),"bit 955 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
956,ecfp4_956,fingerprint,float32 (0.0 or 1.0),"bit 956 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
957,ecfp4_957,fingerprint,float32 (0.0 or 1.0),"bit 957 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
958,ecfp4_958,fingerprint,float32 (0.0 or 1.0),"bit 958 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
959,ecfp4_959,fingerprint,float32 (0.0 or 1.0),"bit 959 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
960,ecfp4_960,fingerprint,float32 (0.0 or 1.0),"bit 960 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
961,ecfp4_961,fingerprint,float32 (0.0 or 1.0),"bit 961 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
962,ecfp4_962,fingerprint,float32 (0.0 or 1.0),"bit 962 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
963,ecfp4_963,fingerprint,float32 (0.0 or 1.0),"bit 963 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
964,ecfp4_964,fingerprint,float32 (0.0 or 1.0),"bit 964 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
965,ecfp4_965,fingerprint,float32 (0.0 or 1.0),"bit 965 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
966,ecfp4_966,fingerprint,float32 (0.0 or 1.0),"bit 966 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
967,ecfp4_967,fingerprint,float32 (0.0 or 1.0),"bit 967 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
968,ecfp4_968,fingerprint,float32 (0.0 or 1.0),"bit 968 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
969,ecfp4_969,fingerprint,float32 (0.0 or 1.0),"bit 969 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
970,ecfp4_970,fingerprint,float32 (0.0 or 1.0),"bit 970 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
971,ecfp4_971,fingerprint,float32 (0.0 or 1.0),"bit 971 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
972,ecfp4_972,fingerprint,float32 (0.0 or 1.0),"bit 972 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
973,ecfp4_973,fingerprint,float32 (0.0 or 1.0),"bit 973 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
974,ecfp4_974,fingerprint,float32 (0.0 or 1.0),"bit 974 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
975,ecfp4_975,fingerprint,float32 (0.0 or 1.0),"bit 975 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
976,ecfp4_976,fingerprint,float32 (0.0 or 1.0),"bit 976 of a folded Morgan/ECFP-4 fingerprint, radius 2, 1024 bits, chirality NOT included","largest organic fragment after salt stripping, sanitised","folded, so several substructure environments share a bit; bit identity is not a unique substructure"
